 
 ETABS v9.7.3  File:HW4-V4-01-DETREND  Units:N-m  April 24, 2018 7:23  PAGE 1
 
 T I M E   H I S T O R Y   D A T A 
 
 FUNCTION  MDamp Energy:  Modal Damping Energy    
 FUNCTION  Potential Energy:  Potential Energy    
 FUNCTION  Kinetic Energy:  Kinetic Energy    
 FUNCTION  Input Energy:  Input Energy    
 
       TIME    FUNCTION    FUNCTION    FUNCTION    FUNCTION
            MDamp Energ Potential E Kinetic Ene Input Energ
    0.33500     0.00000     0.00000     0.00000     0.00000
    0.34000     0.00000     0.00000     0.00000     0.00000
    0.34500     0.00000     0.00000     0.00000     0.00000
    0.35000     0.00000     0.00000     0.00000     0.00000
    0.35500     0.00000     0.00000     0.00000     0.00000
    0.36000     0.00000     0.00000     0.00000     0.00000
    0.36500     0.00000     0.00000     0.00000     0.00000
    0.37000     0.00000     0.00000     0.00000     0.00000
    0.37500     0.00000     0.00000     0.00000     0.00000
    0.38000     0.00000     0.00000     0.00000     0.00000
    0.38500     0.00000     0.00000     0.00000     0.00000
    0.39000     0.00000     0.00000     0.00000     0.00000
    0.39500     0.00000     0.00000     0.00000     0.00000
    0.40000     0.00000     0.00000     0.00000     0.00000
    0.40500     0.00000     0.00000     0.00000     0.00000
    0.41000     0.00000     0.00000     0.00000     0.00000
    0.41500     0.00000     0.00000     0.00000     0.00000
    0.42000     0.00000     0.00000     0.00000     0.00000
    0.42500     0.00000     0.00000     0.00000     0.00000
    0.43000     0.00000     0.00000     0.00000     0.00000
    0.43500     0.00000     0.00000     0.00000     0.00000
    0.44000     0.00000     0.00000     0.00000     0.00000
    0.44500     0.00000     0.00000     0.00000     0.00000
    0.45000     0.00000     0.00000     0.00000     0.00000
    0.45500     0.00000     0.00000     0.00000     0.00000
    0.46000     0.00000     0.00000     0.00000     0.00000
    0.46500     0.00000     0.00000     0.00000     0.00000
    0.47000     0.00000     0.00000     0.00000     0.00000
    0.47500     0.00000     0.00000     0.00000     0.00000
    0.48000     0.00000     0.00000     0.00000     0.00000
    0.48500     0.00000     0.00000     0.00000     0.00000
    0.49000     0.00000     0.00000     0.00000     0.00000
    0.49500     0.00000     0.00000     0.00000     0.00000
    0.50000     0.00000     0.00000     0.00000     0.00000
    0.50500     0.00000     0.00000     0.00000     0.00000
    0.51000     0.00000     0.00000     0.00000     0.00000
    0.51500     0.00000     0.00000     0.00000     0.00000
    0.52000     0.00000     0.00000     0.00000     0.00000
    0.52500     0.00000     0.00000     0.00000     0.00000
    0.53000     0.00000     0.00000     0.00000     0.00000
    0.53500     0.00000     0.00000     0.00000     0.00000
    0.54000     0.00000     0.00000     0.00000     0.00000
    0.54500     0.00000     0.00000     0.00000     0.00000
    0.55000     0.00000     0.00000     0.00000     0.00000
    0.55500     0.00000     0.00000     0.00000     0.00000
    0.56000     0.00000     0.00000     0.00000     0.00000
    0.56500     0.00000     0.00000     0.00000     0.00000
    0.57000     0.00000     0.00000     0.00000     0.00000
    0.57500     0.00000     0.00000     0.00000     0.00000
    0.58000     0.00000     0.00000     0.00000     0.00000
    0.58500     0.00000     0.00000     0.00000     0.00000
    0.59000     0.00000     0.00000     0.00000   1.023E-06
    0.59500     0.00000     0.00000     0.00000   1.132E-06
    0.60000     0.00000     0.00000     0.00000   1.201E-06
    0.60500     0.00000   1.021E-06     0.00000   1.212E-06
    0.61000     0.00000     0.00000     0.00000   1.169E-06
    0.61500     0.00000     0.00000     0.00000   1.122E-06
    0.62000     0.00000     0.00000     0.00000   1.006E-06
    0.62500     0.00000     0.00000     0.00000     0.00000
    0.63000     0.00000     0.00000     0.00000     0.00000
    0.63500     0.00000     0.00000     0.00000     0.00000
    0.64000     0.00000     0.00000     0.00000     0.00000
    0.64500     0.00000     0.00000     0.00000     0.00000
    0.65000     0.00000     0.00000     0.00000     0.00000
    0.65500     0.00000     0.00000     0.00000     0.00000
    0.66000     0.00000     0.00000     0.00000     0.00000
    0.66500     0.00000     0.00000     0.00000     0.00000
    0.67000     0.00000     0.00000     0.00000     0.00000
    0.67500     0.00000     0.00000     0.00000     0.00000
    0.68000     0.00000     0.00000     0.00000     0.00000
    0.68500     0.00000     0.00000     0.00000   1.156E-06
    0.69000     0.00000     0.00000     0.00000   1.291E-06
    0.69500     0.00000   1.013E-06     0.00000   1.377E-06
    0.70000     0.00000   1.097E-06     0.00000   1.432E-06
    0.70500     0.00000   1.118E-06     0.00000   1.447E-06
    0.71000     0.00000   1.073E-06     0.00000   1.418E-06
    0.71500     0.00000     0.00000     0.00000   1.353E-06
    0.72000     0.00000     0.00000     0.00000   1.270E-06
    0.72500     0.00000     0.00000     0.00000   1.129E-06
    0.73000     0.00000     0.00000     0.00000     0.00000
    0.73500     0.00000     0.00000     0.00000     0.00000
    0.74000     0.00000     0.00000     0.00000     0.00000
    0.74500     0.00000     0.00000     0.00000     0.00000
    0.75000     0.00000     0.00000     0.00000     0.00000
    0.75500     0.00000     0.00000     0.00000     0.00000
    0.76000     0.00000     0.00000     0.00000     0.00000
    0.76500     0.00000     0.00000     0.00000     0.00000
    0.77000     0.00000     0.00000     0.00000     0.00000
    0.77500     0.00000     0.00000     0.00000     0.00000
    0.78000     0.00000     0.00000     0.00000     0.00000
    0.78500     0.00000     0.00000     0.00000     0.00000
    0.79000     0.00000     0.00000     0.00000     0.00000
    0.79500     0.00000     0.00000     0.00000     0.00000
    0.80000     0.00000     0.00000     0.00000     0.00000
    0.80500     0.00000     0.00000     0.00000     0.00000
    0.81000     0.00000     0.00000     0.00000   1.003E-06
    0.81500     0.00000     0.00000     0.00000     0.00000
    0.82000     0.00000     0.00000     0.00000     0.00000
    0.82500     0.00000     0.00000     0.00000     0.00000
    0.83000     0.00000     0.00000     0.00000     0.00000
    0.83500     0.00000     0.00000     0.00000     0.00000
    0.84000     0.00000     0.00000     0.00000     0.00000
    0.84500     0.00000     0.00000     0.00000     0.00000
    0.85000     0.00000     0.00000     0.00000     0.00000
    0.85500     0.00000     0.00000     0.00000     0.00000
    0.86000     0.00000     0.00000     0.00000     0.00000
    0.86500     0.00000     0.00000     0.00000     0.00000
    0.87000     0.00000     0.00000     0.00000     0.00000
    0.87500     0.00000     0.00000     0.00000     0.00000
    0.88000     0.00000     0.00000     0.00000     0.00000
    0.88500     0.00000     0.00000     0.00000   1.024E-06
    0.89000     0.00000     0.00000     0.00000   1.046E-06
    0.89500     0.00000     0.00000     0.00000   1.043E-06
    0.90000     0.00000     0.00000     0.00000   1.034E-06
    0.90500     0.00000     0.00000     0.00000   1.031E-06
    0.91000     0.00000     0.00000     0.00000     0.00000
    0.91500     0.00000     0.00000     0.00000     0.00000
    0.92000     0.00000     0.00000     0.00000     0.00000
    0.92500     0.00000     0.00000     0.00000     0.00000
    0.93000     0.00000     0.00000     0.00000     0.00000
    0.93500     0.00000     0.00000     0.00000     0.00000
    0.94000     0.00000     0.00000     0.00000     0.00000
    0.94500     0.00000     0.00000     0.00000     0.00000
    0.95000     0.00000     0.00000     0.00000     0.00000
    0.95500     0.00000     0.00000     0.00000     0.00000
    0.96000     0.00000     0.00000     0.00000     0.00000
    0.96500     0.00000     0.00000     0.00000     0.00000
    0.97000     0.00000     0.00000     0.00000     0.00000
    0.97500     0.00000     0.00000     0.00000     0.00000
    0.98000     0.00000     0.00000     0.00000     0.00000
    0.98500     0.00000     0.00000     0.00000   1.015E-06
    0.99000     0.00000     0.00000     0.00000   1.046E-06
    0.99500     0.00000     0.00000     0.00000   1.069E-06
    1.00000     0.00000     0.00000     0.00000   1.078E-06
    1.00500     0.00000     0.00000     0.00000   1.091E-06
    1.01000     0.00000     0.00000     0.00000     0.00000
    1.01500     0.00000     0.00000     0.00000     0.00000
    1.02000     0.00000     0.00000     0.00000     0.00000
    1.02500     0.00000     0.00000     0.00000     0.00000
    1.03000     0.00000     0.00000     0.00000     0.00000
    1.03500     0.00000     0.00000     0.00000     0.00000
    1.04000     0.00000     0.00000     0.00000     0.00000
    1.04500     0.00000     0.00000     0.00000     0.00000
    1.05000     0.00000     0.00000     0.00000     0.00000
    1.05500     0.00000     0.00000     0.00000     0.00000
    1.06000     0.00000     0.00000     0.00000     0.00000
    1.06500     0.00000     0.00000     0.00000   1.134E-06
    1.07000     0.00000     0.00000     0.00000   1.310E-06
    1.07500     0.00000     0.00000     0.00000   1.398E-06
    1.08000     0.00000     0.00000     0.00000   1.489E-06
    1.08500     0.00000     0.00000     0.00000   1.575E-06
    1.09000     0.00000     0.00000     0.00000   1.612E-06
    1.09500     0.00000     0.00000     0.00000   1.602E-06
    1.10000     0.00000     0.00000     0.00000   1.533E-06
    1.10500     0.00000     0.00000     0.00000   1.374E-06
    1.11000     0.00000     0.00000     0.00000   1.225E-06
    1.11500     0.00000     0.00000     0.00000   1.125E-06
    1.12000     0.00000     0.00000     0.00000   1.043E-06
    1.12500     0.00000     0.00000     0.00000     0.00000
    1.13000     0.00000     0.00000     0.00000     0.00000
    1.13500     0.00000     0.00000     0.00000   1.013E-06
    1.14000     0.00000     0.00000     0.00000   1.058E-06
    1.14500     0.00000     0.00000     0.00000   1.172E-06
    1.15000     0.00000     0.00000     0.00000   1.309E-06
    1.15500     0.00000     0.00000     0.00000   1.401E-06
    1.16000     0.00000     0.00000     0.00000   1.476E-06
    1.16500     0.00000     0.00000     0.00000   1.501E-06
    1.17000     0.00000     0.00000     0.00000   1.476E-06
    1.17500     0.00000     0.00000     0.00000   1.376E-06
    1.18000     0.00000     0.00000     0.00000   1.247E-06
    1.18500     0.00000     0.00000     0.00000   1.131E-06
    1.19000     0.00000     0.00000     0.00000   1.029E-06
    1.19500     0.00000     0.00000     0.00000     0.00000
    1.20000     0.00000     0.00000     0.00000     0.00000
    1.20500     0.00000     0.00000     0.00000     0.00000
    1.21000     0.00000     0.00000     0.00000     0.00000
    1.21500     0.00000     0.00000     0.00000   1.009E-06
    1.22000     0.00000     0.00000     0.00000   1.037E-06
    1.22500     0.00000     0.00000     0.00000   1.052E-06
    1.23000     0.00000     0.00000     0.00000   1.089E-06
    1.23500     0.00000     0.00000     0.00000   1.095E-06
    1.24000     0.00000     0.00000     0.00000   1.089E-06
    1.24500     0.00000     0.00000     0.00000   1.057E-06
    1.25000     0.00000     0.00000     0.00000   1.037E-06
    1.25500     0.00000     0.00000     0.00000   1.047E-06
    1.26000     0.00000     0.00000     0.00000   1.053E-06
    1.26500     0.00000     0.00000     0.00000   1.060E-06
    1.27000     0.00000     0.00000     0.00000   1.051E-06
    1.27500     0.00000     0.00000     0.00000   1.035E-06
    1.28000     0.00000     0.00000     0.00000   1.022E-06
    1.28500     0.00000     0.00000     0.00000   1.048E-06
    1.29000     0.00000     0.00000     0.00000   1.099E-06
    1.29500     0.00000     0.00000     0.00000   1.138E-06
    1.30000     0.00000     0.00000     0.00000   1.170E-06
    1.30500     0.00000     0.00000     0.00000   1.186E-06
    1.31000     0.00000     0.00000     0.00000   1.183E-06
    1.31500     0.00000     0.00000     0.00000   1.160E-06
    1.32000     0.00000     0.00000     0.00000   1.097E-06
    1.32500     0.00000     0.00000     0.00000   1.023E-06
    1.33000     0.00000     0.00000     0.00000     0.00000
    1.33500     0.00000     0.00000     0.00000     0.00000
    1.34000     0.00000     0.00000     0.00000     0.00000
    1.34500     0.00000     0.00000     0.00000     0.00000
    1.35000     0.00000     0.00000     0.00000     0.00000
    1.35500     0.00000     0.00000     0.00000   1.044E-06
    1.36000     0.00000     0.00000     0.00000   1.190E-06
    1.36500     0.00000     0.00000     0.00000   1.356E-06
    1.37000     0.00000     0.00000     0.00000   1.529E-06
    1.37500     0.00000     0.00000     0.00000   1.678E-06
    1.38000     0.00000     0.00000     0.00000   1.774E-06
    1.38500     0.00000     0.00000     0.00000   1.832E-06
    1.39000     0.00000     0.00000     0.00000   1.837E-06
    1.39500     0.00000     0.00000     0.00000   1.789E-06
    1.40000     0.00000     0.00000     0.00000   1.716E-06
    1.40500     0.00000     0.00000     0.00000   1.617E-06
    1.41000     0.00000     0.00000     0.00000   1.460E-06
    1.41500     0.00000     0.00000     0.00000   1.323E-06
    1.42000     0.00000     0.00000     0.00000   1.172E-06
    1.42500     0.00000     0.00000     0.00000   1.033E-06
    1.43000     0.00000     0.00000     0.00000     0.00000
    1.43500     0.00000     0.00000     0.00000     0.00000
    1.44000     0.00000     0.00000     0.00000     0.00000
    1.44500     0.00000     0.00000     0.00000     0.00000
    1.45000     0.00000     0.00000     0.00000   1.033E-06
    1.45500     0.00000     0.00000     0.00000   1.074E-06
    1.46000     0.00000     0.00000     0.00000   1.141E-06
    1.46500     0.00000     0.00000     0.00000   1.230E-06
    1.47000     0.00000     0.00000     0.00000   1.362E-06
    1.47500     0.00000     0.00000     0.00000   1.479E-06
    1.48000     0.00000     0.00000     0.00000   1.556E-06
    1.48500     0.00000     0.00000     0.00000   1.625E-06
    1.49000     0.00000     0.00000     0.00000   1.649E-06
    1.49500     0.00000     0.00000     0.00000   1.635E-06
    1.50000     0.00000     0.00000     0.00000   1.587E-06
    1.50500     0.00000     0.00000     0.00000   1.486E-06
    1.51000     0.00000     0.00000     0.00000   1.416E-06
    1.51500     0.00000     0.00000     0.00000   1.373E-06
    1.52000     0.00000     0.00000     0.00000   1.314E-06
    1.52500     0.00000     0.00000     0.00000   1.218E-06
    1.53000     0.00000     0.00000     0.00000   1.169E-06
    1.53500     0.00000     0.00000     0.00000   1.142E-06
    1.54000     0.00000     0.00000     0.00000   1.116E-06
    1.54500     0.00000     0.00000     0.00000   1.118E-06
    1.55000     0.00000     0.00000     0.00000   1.135E-06
    1.55500     0.00000     0.00000     0.00000   1.139E-06
    1.56000     0.00000     0.00000     0.00000   1.141E-06
    1.56500     0.00000     0.00000     0.00000   1.152E-06
    1.57000     0.00000     0.00000     0.00000   1.176E-06
    1.57500     0.00000     0.00000     0.00000   1.200E-06
    1.58000     0.00000     0.00000     0.00000   1.237E-06
    1.58500     0.00000     0.00000     0.00000   1.270E-06
    1.59000     0.00000     0.00000     0.00000   1.293E-06
    1.59500     0.00000     0.00000     0.00000   1.301E-06
    1.60000     0.00000     0.00000     0.00000   1.301E-06
    1.60500     0.00000     0.00000     0.00000   1.302E-06
    1.61000     0.00000     0.00000     0.00000   1.327E-06
    1.61500     0.00000     0.00000     0.00000   1.331E-06
    1.62000     0.00000     0.00000     0.00000   1.316E-06
    1.62500     0.00000     0.00000     0.00000   1.306E-06
    1.63000     0.00000     0.00000     0.00000   1.338E-06
    1.63500     0.00000     0.00000     0.00000   1.358E-06
    1.64000     0.00000     0.00000     0.00000   1.352E-06
    1.64500     0.00000     0.00000     0.00000   1.331E-06
    1.65000     0.00000     0.00000     0.00000   1.295E-06
    1.65500     0.00000     0.00000     0.00000   1.259E-06
    1.66000     0.00000     0.00000     0.00000   1.201E-06
    1.66500     0.00000     0.00000     0.00000   1.140E-06
    1.67000     0.00000     0.00000     0.00000   1.104E-06
    1.67500     0.00000     0.00000     0.00000   1.085E-06
    1.68000     0.00000     0.00000     0.00000   1.074E-06
    1.68500     0.00000     0.00000     0.00000   1.083E-06
    1.69000     0.00000     0.00000     0.00000   1.108E-06
    1.69500     0.00000     0.00000     0.00000   1.152E-06
    1.70000     0.00000     0.00000     0.00000   1.239E-06
    1.70500     0.00000     0.00000     0.00000   1.299E-06
    1.71000     0.00000     0.00000     0.00000   1.364E-06
    1.71500     0.00000     0.00000     0.00000   1.410E-06
    1.72000     0.00000     0.00000     0.00000   1.434E-06
    1.72500     0.00000     0.00000     0.00000   1.455E-06
    1.73000     0.00000     0.00000     0.00000   1.474E-06
    1.73500     0.00000     0.00000     0.00000   1.478E-06
    1.74000     0.00000     0.00000     0.00000   1.449E-06
    1.74500   1.001E-06     0.00000     0.00000   1.332E-06
    1.75000   1.006E-06     0.00000     0.00000   1.231E-06
    1.75500   1.009E-06     0.00000     0.00000   1.160E-06
    1.76000   1.010E-06     0.00000     0.00000   1.108E-06
    1.76500   1.011E-06     0.00000     0.00000   1.085E-06
    1.77000   1.012E-06     0.00000     0.00000   1.166E-06
    1.77500   1.018E-06     0.00000     0.00000   1.300E-06
    1.78000   1.027E-06     0.00000     0.00000   1.458E-06
    1.78500   1.036E-06     0.00000     0.00000   1.580E-06
    1.79000   1.042E-06     0.00000     0.00000   1.639E-06
    1.79500   1.043E-06     0.00000     0.00000   1.667E-06
    1.80000   1.043E-06     0.00000     0.00000   1.691E-06
    1.80500   1.043E-06     0.00000     0.00000   1.689E-06
    1.81000   1.043E-06     0.00000     0.00000   1.676E-06
    1.81500   1.045E-06     0.00000     0.00000   1.642E-06
    1.82000   1.048E-06     0.00000     0.00000   1.555E-06
    1.82500   1.051E-06     0.00000     0.00000   1.449E-06
    1.83000   1.052E-06     0.00000     0.00000   1.391E-06
    1.83500   1.054E-06     0.00000     0.00000   1.341E-06
    1.84000   1.056E-06     0.00000     0.00000   1.278E-06
    1.84500   1.057E-06     0.00000     0.00000   1.236E-06
    1.85000   1.057E-06     0.00000     0.00000   1.215E-06
    1.85500   1.057E-06     0.00000     0.00000   1.228E-06
    1.86000   1.058E-06     0.00000     0.00000   1.264E-06
    1.86500   1.062E-06     0.00000     0.00000   1.465E-06
    1.87000   1.077E-06     0.00000     0.00000   1.827E-06
    1.87500   1.095E-06     0.00000     0.00000   2.004E-06
    1.88000   1.103E-06     0.00000     0.00000   2.037E-06
    1.88500   1.104E-06     0.00000     0.00000   2.046E-06
    1.89000   1.104E-06     0.00000     0.00000   2.014E-06
    1.89500   1.107E-06     0.00000     0.00000   1.935E-06
    1.90000   1.112E-06     0.00000     0.00000   1.888E-06
    1.90500   1.128E-06     0.00000     0.00000   1.888E-06
    1.91000   1.154E-06     0.00000     0.00000   1.797E-06
    1.91500   1.183E-06     0.00000     0.00000   1.672E-06
    1.92000   1.209E-06     0.00000     0.00000   1.612E-06
    1.92500   1.232E-06     0.00000     0.00000   1.558E-06
    1.93000   1.246E-06     0.00000     0.00000   1.513E-06
    1.93500   1.252E-06     0.00000     0.00000   1.472E-06
    1.94000   1.253E-06     0.00000     0.00000   1.454E-06
    1.94500   1.256E-06     0.00000     0.00000   1.507E-06
    1.95000   1.268E-06     0.00000     0.00000   1.604E-06
    1.95500   1.289E-06     0.00000     0.00000   1.715E-06
    1.96000   1.321E-06     0.00000     0.00000   1.914E-06
    1.96500   1.359E-06     0.00000     0.00000   2.134E-06
    1.97000   1.393E-06     0.00000     0.00000   2.240E-06
    1.97500   1.413E-06     0.00000     0.00000   2.218E-06
    1.98000   1.417E-06     0.00000     0.00000   2.211E-06
    1.98500   1.417E-06     0.00000     0.00000   2.215E-06
    1.99000   1.419E-06     0.00000     0.00000   2.196E-06
    1.99500   1.427E-06     0.00000     0.00000   2.160E-06
    2.00000   1.446E-06     0.00000     0.00000   2.193E-06
    2.00500   1.481E-06     0.00000     0.00000   2.189E-06
    2.01000   1.515E-06     0.00000     0.00000   1.950E-06
    2.01500   1.534E-06     0.00000     0.00000   1.740E-06
    2.02000   1.542E-06     0.00000     0.00000   1.640E-06
    2.02500   1.543E-06     0.00000     0.00000   1.600E-06
    2.03000   1.544E-06     0.00000     0.00000   1.607E-06
    2.03500   1.546E-06     0.00000     0.00000   1.635E-06
    2.04000   1.554E-06     0.00000     0.00000   1.753E-06
    2.04500   1.573E-06     0.00000     0.00000   2.047E-06
    2.05000   1.610E-06     0.00000     0.00000   2.405E-06
    2.05500   1.652E-06     0.00000     0.00000   2.675E-06
    2.06000   1.690E-06     0.00000     0.00000   3.045E-06
    2.06500   1.727E-06   1.223E-06     0.00000   3.480E-06
    2.07000   1.754E-06   1.721E-06     0.00000   3.792E-06
    2.07500   1.766E-06   2.103E-06     0.00000   3.962E-06
    2.08000   1.768E-06   2.252E-06     0.00000   4.021E-06
    2.08500   1.770E-06   2.148E-06     0.00000   3.980E-06
    2.09000   1.779E-06   1.806E-06     0.00000   3.851E-06
    2.09500   1.805E-06   1.312E-06     0.00000   3.672E-06
    2.10000   1.849E-06     0.00000     0.00000   3.471E-06
    2.10500   1.905E-06     0.00000     0.00000   3.111E-06
    2.11000   1.954E-06     0.00000     0.00000   2.733E-06
    2.11500   1.991E-06     0.00000     0.00000   2.510E-06
    2.12000   2.020E-06     0.00000     0.00000   2.474E-06
    2.12500   2.044E-06     0.00000     0.00000   2.420E-06
    2.13000   2.052E-06     0.00000     0.00000   2.288E-06
    2.13500   2.053E-06     0.00000     0.00000   2.281E-06
    2.14000   2.059E-06     0.00000     0.00000   2.422E-06
    2.14500   2.086E-06     0.00000     0.00000   2.728E-06
    2.15000   2.135E-06     0.00000     0.00000   3.065E-06
    2.15500   2.198E-06     0.00000   1.056E-06   3.447E-06
    2.16000   2.265E-06     0.00000   1.042E-06   3.892E-06
    2.16500   2.327E-06   1.158E-06     0.00000   4.411E-06
    2.17000   2.378E-06   1.849E-06     0.00000   4.888E-06
    2.17500   2.407E-06   2.471E-06     0.00000   5.149E-06
    2.18000   2.415E-06   2.823E-06     0.00000   5.265E-06
    2.18500   2.416E-06   2.796E-06     0.00000   5.261E-06
    2.19000   2.426E-06   2.410E-06     0.00000   5.088E-06
    2.19500   2.448E-06   1.864E-06     0.00000   4.807E-06
    2.20000   2.490E-06   1.229E-06     0.00000   4.572E-06
    2.20500   2.551E-06     0.00000   1.002E-06   4.193E-06
    2.21000   2.611E-06     0.00000     0.00000   3.769E-06
    2.21500   2.667E-06     0.00000     0.00000   3.584E-06
    2.22000   2.718E-06     0.00000     0.00000   3.410E-06
    2.22500   2.748E-06     0.00000     0.00000   3.116E-06
    2.23000   2.757E-06     0.00000     0.00000   2.972E-06
    2.23500   2.758E-06     0.00000     0.00000   2.953E-06
    2.24000   2.760E-06     0.00000     0.00000   3.006E-06
    2.24500   2.773E-06     0.00000     0.00000   3.206E-06
    2.25000   2.807E-06     0.00000     0.00000   3.485E-06
    2.25500   2.857E-06     0.00000     0.00000   3.830E-06
    2.26000   2.917E-06     0.00000     0.00000   4.208E-06
    2.26500   2.975E-06     0.00000     0.00000   4.577E-06
    2.27000   3.022E-06   1.307E-06     0.00000   4.996E-06
    2.27500   3.056E-06   1.883E-06     0.00000   5.315E-06
    2.28000   3.070E-06   2.299E-06     0.00000   5.452E-06
    2.28500   3.071E-06   2.386E-06     0.00000   5.472E-06
    2.29000   3.078E-06   2.093E-06     0.00000   5.385E-06
    2.29500   3.099E-06   1.606E-06     0.00000   5.165E-06
    2.30000   3.135E-06   1.057E-06     0.00000   4.868E-06
    2.30500   3.181E-06     0.00000     0.00000   4.537E-06
    2.31000   3.229E-06     0.00000     0.00000   4.158E-06
    2.31500   3.267E-06     0.00000     0.00000   3.888E-06
    2.32000   3.299E-06     0.00000     0.00000   3.715E-06
    2.32500   3.317E-06     0.00000     0.00000   3.489E-06
    2.33000   3.321E-06     0.00000     0.00000   3.376E-06
    2.33500   3.322E-06     0.00000     0.00000   3.405E-06
    2.34000   3.330E-06     0.00000     0.00000   3.576E-06
    2.34500   3.352E-06     0.00000     0.00000   3.802E-06
    2.35000   3.380E-06     0.00000     0.00000   3.905E-06
    2.35500   3.406E-06     0.00000     0.00000   4.095E-06
    2.36000   3.436E-06     0.00000     0.00000   4.461E-06
    2.36500   3.467E-06     0.00000     0.00000   4.799E-06
    2.37000   3.490E-06   1.290E-06     0.00000   5.096E-06
    2.37500   3.505E-06   1.652E-06     0.00000   5.286E-06
    2.38000   3.508E-06   1.840E-06     0.00000   5.360E-06
    2.38500   3.509E-06   1.842E-06     0.00000   5.361E-06
    2.39000   3.512E-06   1.669E-06     0.00000   5.281E-06
    2.39500   3.523E-06   1.349E-06     0.00000   5.118E-06
    2.40000   3.541E-06     0.00000     0.00000   4.853E-06
    2.40500   3.562E-06     0.00000     0.00000   4.522E-06
    2.41000   3.578E-06     0.00000     0.00000   4.224E-06
    2.41500   3.590E-06     0.00000     0.00000   4.012E-06
